,um_id,userid,name,movieid
4518,1335154489,13351,Oahen,54489
4519,1335754159,13357,原味网民,54159
4520,1335853702,13358,昵称长也不可以,53702
4521,1336053711,13360,闪光皮皮虾,53711
4522,1336054253,13360,闪光皮皮虾,54253
4523,1336753765,13367,flor_A,53765
4524,1337253828,13372,wangjunlili,53828
4525,1337354122,13373,风儿,54122
4526,1337753880,13377,一朵花酱,53880
4527,1339254017,13392,douban2012,54017
4528,1339354041,13393,outsider,54041
4529,1339854212,13398,imp,54212
4530,1339954217,13399,Dora,54217
4531,1340054228,13400,wornpetal@1,54228
4532,1340254276,13402,鹿塔塔,54276
