source,target,wight
13347,13059,1.0
11456,10574,9.909574797525764
11456,10115,1.7267062892749268
11456,10018,8.636670341750609
11456,10347,5.510387687779838
11456,11396,1.0
11456,11208,7.325794357582565
11456,12566,6.726727939963125
11456,13216,1.0
11456,11949,9.342836717341035
10433,10347,8.603090020146064
11031,10347,1.0
12917,10115,8.352690695845569
12917,11358,4.794633014853841
12917,10526,6.262242910851495
10026,12365,11.26202180589967
10026,10115,9.911395756300482
10026,10115,9.911395756300482
10026,11926,10.98588436005103
11090,10115,9.644856443408242
11090,12168,11.180339887498949
11090,10018,8.040302522073697
11090,10545,16.699314428937317
11090,10347,6.839855680567694
11090,10898,13.471506281091267
11090,12294,1.94074169913194
11090,12327,1.0
11090,11276,2.4182541670333726
11090,10109,15.555555555555555
11090,11771,1.0
12052,10109,1.0
12052,11208,1.0
12778,10115,2.075242687882301
12778,10545,5.389680556362954
12778,12327,1.0
12778,12543,1.0
12778,10019,1.0
12778,10109,5.7377531054924695
11702,10545,13.001274187308596
13313,10019,1.0
13313,10545,9.901475429766744
13313,10115,11.43739277494535
13313,12524,7.216878364870323
13313,10526,12.862393885688162
12043,10035,26.72612419124244
12043,10115,3.8124642583151167
12043,12530,1.0
12043,10545,12.37684428720843
12043,10527,2.6064301757134345
12043,11131,2.1926450482675732
12043,13375,1.0
13338,10019,1.0
13338,10545,1.0
13338,12524,1.0
11223,10545,1.0
11223,11184,1.0
10468,12365,7.702283825049334
10468,10115,7.74693511983531
10468,10545,17.60484091897499
10033,10574,9.124485970087102
10033,10415,9.362573578414226
10033,10115,7.949537509361167
10033,10109,4.395869822638581
10033,10545,10.323001737691675
10033,12530,3.6860489038724285
10033,11603,8.456376143646729
12705,11208,1.0
12705,10109,1.0
12705,10545,1.0
10594,11184,1.0
12767,10936,7.381017469576843
12767,11358,2.4175473851486187
12767,10545,7.292037568309725
12767,10347,10.45358459406623
12767,11208,9.926811398867189
12767,10998,1.0
10280,12448,9.469425238482128
10280,12041,5.521576303742328
11366,11208,13.953488372093023
11315,10526,7.151985398521515
11315,10115,9.5394450112334
10348,10415,13.25244279909818
10348,10018,14.070529413628968
10348,12422,1.0
10348,10019,1.0
10348,10666,4.444444444444445
10348,11059,19.88529196671015
10348,12451,1.0
10348,11583,16.709347060920102
10348,13059,1.0
10348,10527,10.98967455659645
10348,13038,1.0
10348,12327,1.0
10348,10998,1.0
10348,11419,17.44746408634046
10348,10035,9.390602830316851
10348,12440,1.0
10348,10347,20.519567041703084
10348,10898,25.018511664883782
10348,10115,14.467284665112365
10348,13375,1.0
10348,10115,14.467284665112365
10348,10787,10.437071518085823
10348,10689,17.21325931647741
10348,11396,1.0
10348,12530,7.4535599249993
10348,12041,9.938079899999066
11060,11689,15.911978008767363
11060,10115,14.37770309379179
12155,10019,1.0
12155,10115,10.368379377562768
12155,10347,11.029436104106953
12155,10115,10.368379377562768
12446,10415,11.476952126219176
12446,10448,14.272480642961256
12446,11990,11.070186069251193
12446,10526,15.65560727712874
12796,10019,1.0
11395,13031,1.0
10648,10884,8.6629616364842
10648,11536,7.600418879072099
10648,10115,13.472519876849482
10648,10586,14.724203476646206
10648,10134,14.354633705913583
10648,12732,1.0
10648,10347,12.540051368250325
10648,10869,14.354633705913583
10648,13261,1.0
10648,12416,1.0
10648,10881,12.521758066945235
10648,12271,11.390142225037865
10207,10415,2.3186944788008415
10207,10581,1.0
10207,10115,1.9687480773953943
10207,10035,13.801311186847084
10207,10422,2.3376229110609223
10207,13216,1.0
10207,10018,7.385489458759964
10207,10347,8.37707816583391
10207,10545,10.226199851298274
10207,12530,9.128709291752768
10207,10109,5.443310539518173
10207,10526,11.070186069251193
10207,10019,1.0
10207,12635,1.0
10207,12452,11.009637651263606
10207,11922,1.0
12156,10018,1.0
12156,10019,1.0
12953,10115,11.620402679752965
12953,12416,1.0
12953,10347,8.240856434303293
12953,10095,17.424273674761285
12953,12076,3.6661778755338323
12953,10527,15.888814239971282
12953,11276,1.0
12953,10115,11.620402679752965
13057,10019,1.0
13057,10545,9.901475429766744
13057,10115,3.8124642583151167
13057,13375,1.0
11403,10545,1.0
12520,10415,22.450662753346865
12520,10115,9.531160645787793
12520,10764,14.708710135363804
12520,10570,8.38525491562421
12520,10035,11.13588507968435
12520,10018,9.534625892455924
12520,11689,4.602873089491617
12520,11367,24.262373970773645
12520,10019,1.0
12520,13038,1.0
12520,12497,15.4713186938819
12520,13375,1.0
11301,10770,6.308802978765119
11301,11215,8.451542547285165
11301,10415,14.75608130513894
11301,10126,16.529490122682155
11301,10035,16.265001215808887
11301,10115,8.352690695845569
11301,13007,1.0
11301,12055,13.926212476455827
11301,10347,14.808721943977307
11301,10214,10.540925533894598
11301,12700,1.0
11301,12041,8.606629658238704
11301,10019,1.0
11301,13216,1.0
11301,13375,1.0
11301,12671,1.0
11268,11184,1.0
10079,10003,11.470786693528087
10079,10115,7.421560439929402
10079,10343,10.324514658393348
10079,12168,7.169241683455055
10079,10018,9.280323373346189
10079,10347,10.526315789473683
10079,11990,3.9344473768231683
10079,12184,5.9734769108949894
10079,10408,24.51521430815321
10079,10764,7.953559537197222
10079,12994,4.055535528269064
10079,10739,5.195243334661312
10079,12055,6.18688224889746
10079,11276,5.582421956735901
10079,11714,9.558988911273406
11169,10109,5.443310539518173
12675,11276,1.0
12675,10526,4.950737714883372
12675,10115,2.2011272658140597
11240,11689,8.547320749391972
11240,11728,1.0
11240,12530,3.2826608214930637
10282,10019,1.0
10282,12321,1.0
11933,10115,14.799909373671923
11933,10115,14.799909373671923
11933,10354,1.0
11333,12055,10.660035817780521
11333,10415,26.104628189331216
11937,10545,1.0
12867,12681,1.0
12867,10115,4.402254531628119
12867,10115,4.402254531628119
12833,10527,7.61386987626881
12833,10019,1.0
10393,12524,14.580296087995107
10393,10545,14.002800840280097
10393,10457,9.631426606617744
10393,12200,14.002800840280097
10397,13337,1.0
10397,10115,8.972229068318688
12410,11208,16.17491598051576
12410,10019,1.0
12410,12524,10.825317547305485
10426,12241,1.0
10426,10018,18.34939608543934
10426,10019,1.0
12179,10109,5.270462766947299
10273,11276,9.895413919905868
10273,10574,7.864513273256968
10273,10115,13.15547499881949
10273,10113,6.161872754482196
10273,10545,10.67703554397455
10273,12530,7.624928516630233
10273,11208,11.627906976744185
10273,10527,8.993875008265757
10273,11184,1.0
10273,12524,12.451456127293808
12809,10526,7.938841860374447
12809,13059,1.0
12809,11583,1.0
12122,10545,9.193289141911526
12122,10343,16.250440681665204
12122,10347,7.5309404141097245
12122,10115,8.495482076828985
10478,12912,2.7216552697590863
10478,12994,6.454972243679028
10478,10115,1.0
10478,10019,1.0
11412,11208,1.0
11412,12424,1.0
11412,10109,1.0
11412,10545,1.0
11412,11184,1.0
13399,10109,1.0
13399,10526,1.0
11522,13132,1.0
11522,10035,1.0
13027,10545,1.0
13027,10448,1.0
13027,10415,1.0
11862,10415,7.490058862731382
11862,10115,11.129352513105633
11862,13216,1.0
11862,10545,12.387602085230009
11862,10347,11.838926601105422
11862,11689,7.678123081875375
11862,11711,1.0
11862,11015,1.0
12292,12223,9.78231976089037
10119,10115,9.385638197228472
10119,10115,9.385638197228472
11576,10115,9.744805811819829
11576,10035,13.012000972647108
11576,10673,13.887301496588272
11576,10018,13.926212476455827
11576,10134,8.475793795260131
11576,10347,11.846977555181846
11576,13315,4.564354645876384
11576,11689,6.722926454528142
11576,10019,1.0
11576,12055,6.963106238227914
11576,12524,7.905694150420948
10758,10080,5.264981264926564
11445,10115,6.745406256199319
11786,10574,1.0
11786,10415,1.0
11786,10115,1.0
11786,12093,1.0
11786,10018,1.0
11786,10898,1.0
11786,12232,1.0
11786,10527,1.0
11786,13038,1.0
11786,10019,1.0
11786,12041,1.0
11786,10998,1.0
11786,13375,1.0
12476,12493,1.0
12476,10115,6.736259938424741
10659,11858,10.660035817780521
10659,11715,1.0
10659,10018,1.0
10659,11155,1.0
10659,10301,5.62543950463012
10659,12700,1.0
10659,12365,12.507979573107608
10659,10019,1.0
10659,11332,10.286889997472795
10659,10418,11.0377696422087
10659,11059,8.084520834544433
10659,11557,4.862166383263151
10659,11128,8.753762190648171
10659,12829,8.980265101338745
10659,12832,10.675210253672477
10659,10764,2.311250817605121
10659,12383,1.0
10659,11887,1.0
10659,11771,1.0
10659,10126,2.1339479988815997
10659,12376,10.05037815259212
10659,12681,1.0
10659,10347,7.647191129018725
10659,10898,10.758287072798382
10659,13273,4.166666666666666
10659,11401,1.0
10659,11422,1.0
10659,13217,5.892556509887896
10659,13375,1.0
10659,12671,1.0
10659,11276,2.703690352179376
10659,10115,5.39163866017192
10659,10161,4.134491152973616
10659,10176,13.608276348795433
10659,11825,5.9868434008924964
10659,11611,5.407380704358752
10659,10669,7.597371763975863
10659,10650,1.9245008972987525
10659,11293,7.00140042014005
10659,12041,16.666666666666664
10659,12611,1.0
10659,10403,10.976425998969034
10659,11633,6.804138174397717
12101,11184,1.0
10777,13059,1.0
10385,11715,1.0
10385,10115,7.949537509361167
10385,10858,22.936585546278224
10385,10545,10.323001737691675
10385,10019,1.0
10385,11728,1.0
12444,12524,4.256282653793743
12444,10018,8.434823356733
12444,10115,4.4969375041328785
12444,10019,1.0
12444,10115,4.4969375041328785
12723,12327,1.0
12723,10448,4.891159880445185
11104,10545,14.462030521243745
12333,10126,9.145491423778285
12333,10115,10.783277320343842
12333,10545,8.001600480160056
12333,10347,13.109470506889242
12333,12055,7.705141285294196
12333,11276,4.634897746593215
10813,10115,10.467600579705136
13239,12912,1.0
13239,10869,1.0
13259,10415,7.944407119985641
13259,10115,6.745406256199319
13259,11909,11.235088294097073
13259,12716,1.0
13259,10563,10.858505795958063
13259,10643,11.679143249475676
13059,11689,1.0
12880,12076,7.216878364870323
12880,10115,7.624928516630233
12880,10018,4.767312946227962
12880,10115,7.624928516630233
11843,10298,1.0
12635,12076,1.0
12635,12587,1.0
12635,10563,1.0
12635,12994,1.0
12635,10438,1.0
12635,11276,1.0
10396,10019,1.0
10396,10035,8.175191193132877
11478,11276,1.0
11478,10109,8.451542547285165
11478,10526,6.875238727711586
10754,10115,14.827006315472783
10754,12416,1.0
10754,10018,8.427498280790525
10754,10347,14.33848336691011
10754,11633,7.654655446197432
10754,10786,17.1875
10480,11253,1.0
10480,10115,9.664600284835894
10480,10347,10.280786170305817
10480,12424,9.836065573770492
10480,12055,5.179346810458867
10480,11258,4.675245822121845
11587,10545,15.900879764848913
11587,12524,13.245323570650438
11587,10526,9.836118442057922
11137,12794,1.0
11137,10115,11.788454892243298
11137,10347,14.33148727800037
11137,10545,13.121220505220862
11137,12530,7.808688094430304
11137,10415,9.917043796975241
11137,10019,1.0
11137,12076,9.563650695950074
11137,12524,12.751534261266764
11137,10109,11.64050492949297
11137,13375,1.0
11137,11728,1.0
11137,10168,6.151985873962965
10444,10115,12.859808591210989
10444,12076,3.042903097250923
10444,12327,1.0
11088,12327,1.0
11088,11276,1.0
11088,11728,1.0
11088,10095,1.0
11088,11633,1.0
12785,10545,1.0
12785,11184,1.0
12785,11009,1.0
11299,10035,10.012523486435178
11299,11583,12.725695259515554
11299,10018,12.50199346145913
11299,12530,6.622661785325219
11299,10527,7.8116656686450705
11299,13038,1.0
11299,10998,1.0
12478,11715,1.0
12478,12093,8.006407690254356
12478,10115,17.267062892749266
12478,10035,8.069700435584032
12478,10018,21.591675854376525
12478,10842,7.502344849205329
12478,12493,1.0
12478,12994,16.984155512168936
12478,10115,17.267062892749266
13400,10545,1.0
13400,10347,1.0
10684,10115,13.589647625005567
10684,10019,1.0
10684,10018,11.328823680740415
10684,10035,15.877683720748895
10654,10347,10.729938440986903
10227,12524,9.82946374365981
10227,11184,1.0
10473,10109,2.817180849095055
10473,10473,100.0
11865,11208,12.812442652769462
11116,10545,12.065379433217114
12629,12424,12.803687993289598
12629,10545,14.002800840280097
12629,12524,10.206207261596576
10518,10019,1.0
10898,12865,4.564354645876384
10524,11208,9.338592095470355
12433,11565,5.195243334661312
12433,11689,7.659643817822478
12433,10347,8.99842541331695
12433,10115,8.45909868875627
12433,11396,1.0
11348,11990,12.782749814122841
11348,10545,16.699314428937317
11348,10019,1.0
11348,10526,19.88529196671015
12383,10115,1.0
12383,10415,1.0
12383,11382,1.0
12383,11612,1.0
12383,12202,1.0
12383,12626,1.0
12152,12327,1.0
12152,11502,1.0
12152,10115,1.0
12152,13375,1.0
10805,10115,8.804509063256239
10805,10018,20.184335693983275
10805,12861,14.433756729740644
10745,10115,11.739345417674985
13106,13059,1.0
10015,10115,1.0
10124,10545,19.802950859533485
10124,12994,5.0
10757,10212,3.1053504702226844
10757,11419,10.036195573796254
10757,10545,9.605842128561482
10757,10115,9.246584018191365
10757,11396,1.0
11357,11276,1.0
11357,13375,1.0
11910,10115,5.810201339876483
12648,10673,11.63350101494222
13397,12530,1.0
11103,10003,3.2025630761017427
11103,10115,5.180118867824779
11103,10018,6.477502756312957
11103,10347,9.183979479633063
11103,11155,1.0
11103,12167,6.1633355136136565
11103,10526,1.9418390934515435
11103,10019,1.0
11103,12076,3.268602252303067
11103,11208,7.325794357582565
11103,12524,3.268602252303067
11103,11728,1.0
11103,11771,1.0
12366,12642,4.44554224474387
12366,11523,19.00238514292661
12366,10115,13.490812512398637
12366,10035,7.881104062391008
12366,12093,1.0
12366,10018,16.869646713466
12366,10095,12.64304343560434
12366,11020,8.674723979493603
12366,12530,15.638581054280609
12366,10415,13.240678533309403
12366,12041,6.950480468569159
12366,10448,8.382594846159087
12366,12994,1.0
12366,10527,12.297509238026914
12366,12327,1.0
12366,10998,1.0
12366,10468,22.470176588194146
10293,10415,1.0
10293,10019,1.0
10578,12642,3.3709993123162105
10613,10676,15.947323018612513
10613,11432,9.583148474999097
10567,10109,15.731330124142314
13210,10347,1.0
10435,10115,1.0
10435,11920,1.0
10435,11557,1.0
10435,10508,1.0
10435,11514,1.0
10435,13022,1.0
10435,10898,1.0
10435,12232,1.0
10435,11155,1.0
10435,10583,1.0
10435,10019,1.0
10435,13280,1.0
10435,12041,1.0
10435,10998,1.0
10435,13375,1.0
10693,10944,7.014785603174335
10693,12424,10.001389178307738
10693,10018,10.532801505301286
10693,10869,8.547320749391972
10693,10545,10.938056352464587
10693,11208,7.94144911909375
10693,10019,1.0
10693,12076,10.629880069054678
10693,11098,9.205746178983233
10693,12536,4.169381992250832
10693,11276,1.0
10693,12383,1.0
10693,12859,1.0
10693,10347,11.946953821789979
10693,12629,13.018891098082388
10693,10448,10.46758229305146
10693,12671,1.0
10693,12501,13.287350086318348
10693,10115,11.23090504911825
10693,12924,1.0
10693,12041,2.1698151830137307
10693,12531,1.0
10676,10343,15.332363624760555
10676,10347,14.429582107316454
10676,10115,10.173551494575428
10676,12041,10.482848367219184
10263,11208,1.0
11318,10115,9.644856443408242
11318,11396,1.0
11318,10415,7.572824456627532
11318,11208,9.093257859606313
11318,11834,9.787003658578392
11318,12601,1.0
13088,10115,3.8124642583151167
13088,10545,1.0
13088,10115,3.8124642583151167
10322,10545,1.0
10322,10115,1.0
10322,12530,1.0
12403,12894,1.0
12403,11715,1.0
12403,10018,1.0
12403,12763,1.0
12403,11208,1.0
12403,10019,1.0
12403,12994,1.0
12403,12566,1.0
12403,12076,1.0
12403,10109,1.0
12403,10545,1.0
12403,13405,1.0
12403,12294,1.0
12403,10527,1.0
12403,12493,1.0
12403,11276,1.0
12403,11771,1.0
12403,12859,1.0
12403,11497,1.0
12403,13167,1.0
12403,10365,1.0
12403,12865,1.0
12403,12587,1.0
12403,10095,1.0
12403,12524,1.0
12403,10115,1.0
12403,11295,1.0
12403,10115,1.0
12403,11633,1.0
12403,11728,1.0
12271,10115,6.291610618605574
10982,10115,12.244949999473093
10982,12732,1.0
10982,10347,14.886458551295737
10982,12041,8.111071056538128
10982,12327,1.0
10982,11276,2.631578947368421
10982,11633,9.933992677987828
10982,11728,1.0
11888,10019,1.0
11888,12202,1.0
11888,13375,1.0
11888,10115,1.0
10448,10884,8.362420100070908
10448,10650,13.926212476455827
10448,11715,1.0
10448,12068,9.750298988361743
10448,10115,9.753841331435327
10448,11126,5.278717216432639
10448,12865,3.5533452725935075
10448,10018,12.196734422726125
10448,10347,14.987146717098284
10448,12440,1.0
10448,12561,12.543630150106361
10448,11208,19.924687894440456
10448,10444,17.97866299901979
10448,11332,6.2032280693231385
10448,13399,1.0
10448,12327,1.0
10448,12383,1.0
10448,10998,1.0
10448,13163,3.5533452725935075
10448,10515,12.436708454077277
10448,12601,1.0
12565,13216,1.0
12565,11689,6.722926454528142
12565,10526,9.393364366277243
11083,10415,13.470397652008117
11083,12416,1.0
11358,10415,7.074999459548674
11358,10347,8.5202864568461
12541,10545,14.002800840280097
12541,11730,14.73139127471974
12541,10019,1.0
12541,10115,10.78327732034384
13310,11208,1.0
13310,12424,1.0
10299,10526,15.401027590842437
10457,10180,5.311606738473833
10457,10347,10.827043935570554
10457,10019,1.0
11619,10770,2.0084532931834773
11619,10415,6.263607679944924
11619,11040,7.045670884515312
11619,10115,7.091039485189417
11619,10371,5.937393699957593
11619,12891,1.0
11619,12566,13.812277665483924
11619,12524,10.067340828210366
10925,12055,12.792042981336623
10925,12424,10.12220412723645
10925,12093,11.858541225631422
12397,13059,1.0
11269,11371,2.849014411490949
11269,10115,7.373210997303145
11269,10115,7.373210997303145
10651,10545,1.0
10651,10018,1.0
10651,10115,1.0
11594,10545,17.647058823529413
11594,10115,10.569725930559883
11594,12306,11.679143249475676
12798,11990,10.969086361906959
12798,10019,1.0
12798,12865,1.0
12798,11091,17.766726362967535
13061,10115,1.0
13061,10526,1.0
12354,10115,10.700007523445436
12354,10569,7.576627302822696
12354,10347,12.804983847550625
12354,10415,12.601941636211517
12354,11689,6.45917880798583
12354,10709,7.876213522632199
11994,10415,16.800537625806175
11994,13167,4.8795003647426665
11994,10115,8.151391459392224
11994,10998,1.0
11994,10018,10.192943828752512
11994,10545,18.523964340873707
11994,12530,1.0
11994,11208,11.5278083540847
11994,11689,4.920678313051229
11994,12041,3.1497039417435597
11994,10898,14.638501094228
10173,10115,15.249857033260467
10173,13375,1.0
10173,11728,1.0
10173,10019,1.0
12844,10415,1.0
12844,10115,1.0
12844,11557,1.0
12844,10673,1.0
12844,10569,1.0
12844,10545,1.0
12844,13315,1.0
12844,10526,1.0
12844,13059,1.0
12844,11184,1.0
12844,10764,1.0
12494,10415,3.1750031750047625
12494,10416,13.325044772225652
12494,10115,2.69581933008596
12494,10545,7.001400420140048
13359,10415,1.0
13359,10545,1.0
11253,11208,1.0
11253,12424,1.0
11253,10115,1.0
12278,10115,12.199885626608374
12278,10018,17.16232660642066
10462,10115,12.6208714810706
10462,10035,5.89831940271745
10462,12416,1.0
10462,10347,14.768094372379004
10462,10526,11.354659116073192
10462,10545,19.666846491663883
10462,10527,10.354065415926447
10462,10019,1.0
10462,10084,10.95890410958904
12435,11858,13.636363636363635
12435,11039,18.46372364689991
12435,12536,10.241831129983783
12435,10115,9.196009797434057
12435,10347,9.78231976089037
12435,10545,11.941628680530643
12435,12700,1.0
12435,10019,1.0
12435,10347,9.78231976089037
12435,12498,7.53778361444409
12435,10108,8.78561118986134
11179,11184,1.0
11179,10115,8.439249387982212
11239,10115,13.173869985663552
11239,10266,21.248353755372033
11239,10018,11.531327161512436
11239,11849,14.194806702221516
11239,10631,28.4038188661298
11239,12779,1.0
10646,10115,12.451456127293808
10646,10035,14.547859349066158
10646,12416,1.0
10646,10018,11.677484162422843
10646,12861,15.309310892394864
10646,10438,22.176638128637187
10083,10347,13.770565818881089
10083,10347,13.770565818881089
10917,11990,3.8348249442368516
10917,10115,4.822428221704121
12201,10019,1.0
12201,10115,1.0
12201,13375,1.0
10216,11719,7.767356373806174
10755,10115,8.128201109529439
12214,10115,1.0
11868,10448,8.528028654224418
11868,13059,1.0
11868,10115,7.624928516630233
11868,10526,15.434872662825796
10179,10109,9.67301666813349
10179,11633,3.3113308926626095
11502,12383,1.0
11502,11715,1.0
11502,10115,6.291610618605574
11502,10266,4.612656040144425
11502,12865,15.4713186938819
11502,10018,9.834215720608249
11502,10347,10.03911722115382
11502,12891,1.0
11502,10563,11.394002636002815
11502,12566,8.17007370205667
11502,10527,6.451985904290105
11502,11633,5.9549133417541364
11502,11097,16.54930764479154
11502,12861,5.157106231293967
13160,10545,1.0
13160,12524,1.0
13160,10109,1.0
12130,10998,1.0
12130,12093,1.0
12130,13280,1.0
12130,10035,1.0
12130,10115,1.0
11547,12694,1.0
11547,11715,1.0
11547,13007,1.0
11547,10018,1.0
11547,12700,1.0
11547,10019,1.0
11547,12994,1.0
11547,10429,1.0
11547,10109,1.0
11547,11565,1.0
11547,10545,1.0
11547,13162,1.0
11547,13059,1.0
11547,10527,1.0
11547,13038,1.0
11547,12327,1.0
11547,11276,1.0
11547,10643,1.0
11547,11771,1.0
11547,12587,1.0
11547,10347,1.0
11547,10898,1.0
11547,11091,1.0
11547,10354,1.0
11547,11308,1.0
11547,10563,1.0
11547,11332,1.0
11547,12524,1.0
11547,12601,1.0
11547,10115,1.0
11547,13216,1.0
11547,11633,1.0
11547,11728,1.0
10850,12327,1.0
10850,10527,6.765100914917384
10850,13059,1.0
10850,10019,1.0
10785,11208,8.541628435179643
10785,10115,9.059765083337043
11120,10115,6.5025608876235514
11120,12536,9.656090991705351
11120,10018,12.196734422726125
11120,10545,10.555008273018727
11120,11208,9.196009797434057
11120,10347,12.105003117656306
12744,12424,1.0
10123,10115,7.624928516630233
10123,10347,20.277677641345317
10123,10115,7.624928516630233
10920,12200,20.401879082737434
10920,10115,12.854519753400954
10920,12416,1.0
10920,13315,4.68292905790847
10920,10669,16.603891804563293
10920,10526,16.06231415508089
10920,10019,1.0
10920,12055,12.50199346145913
10920,13375,1.0
13048,13216,1.0
13048,10347,1.0
13048,10115,1.0
11904,10545,17.712297710801906
11184,10545,1.0
11184,10018,1.0
11548,10115,13.15547499881949
11548,10898,9.843740386976972
11548,10527,4.4969375041328785
11548,11332,9.412416106700233
11548,13038,1.0
11548,11208,13.953488372093023
11548,11276,4.947706959952934
11548,10998,1.0
11548,10109,9.093257859606313
12340,10019,1.0
10502,12524,8.804509063256239
10689,10018,18.68397465987655
10689,10115,9.961164901835046
10689,13375,1.0
11842,10415,11.235088294097073
11842,10115,6.359630007488934
11842,12030,7.271792483455794
11842,10035,9.287970209589213
11842,10673,10.57361065275362
11842,10018,9.940534656094302
11842,10347,10.147651372376075
11842,10545,8.25840139015334
11842,10898,19.034674690672023
11842,10019,1.0
11842,10448,13.336626734231613
11842,13280,1.0
11842,13375,1.0
11842,11396,1.0
12481,12041,1.0
12481,12865,1.0
12481,10115,1.0
12481,10115,1.0
12481,12671,1.0
12827,11208,1.0
12391,10545,13.28422328310143
12391,10018,6.3960214906683115
12391,10019,1.0
12391,11728,1.0
12391,10526,5.752237416355277
11382,12055,1.0
11382,10527,1.0
11382,13375,1.0
11382,10018,1.0
11382,12416,1.0
12691,10019,1.0
12691,12424,1.0
12691,13154,1.0
11030,10018,1.9668431441216498
11030,10115,3.145805309302787
11030,11184,1.0
10858,11565,7.492686492653553
10858,10115,9.14991421995628
10020,10347,17.119059581558147
10315,10545,10.555008273018727
10150,11208,1.0
12077,13315,1.0
11760,10115,8.633531446374633
11760,10019,1.0
10981,10545,14.113496640665685
10981,10019,1.0
10981,10115,9.50995670262426
10316,10115,2.8077262622795627
10316,10115,2.8077262622795627
11430,11711,1.0
13392,11184,1.0
13392,11689,1.0
11075,11208,1.0
11075,11184,1.0
11075,12424,1.0
11075,13132,1.0
11068,10527,9.82946374365981
11068,10019,1.0
11068,11208,10.166571355506978
12753,10545,20.00816826662603
12753,10019,1.0
12753,11208,9.338592095470355
10187,10115,9.468947642649223
10187,10115,9.468947642649223
10187,11633,4.481107149482209
11234,10526,1.0
10024,13216,1.0
10024,10019,1.0
10024,11237,3.253000243161777
12416,13315,1.0
11713,10019,1.0
12457,11208,1.0
12457,10526,1.0
11659,10574,8.79598994267085
11659,12199,1.0
11659,13038,1.0
11659,10115,11.495012246792571
12058,11689,1.0
12058,13315,1.0
11313,10545,1.0
11313,13375,1.0
11313,11184,1.0
10455,10574,19.97338654842403
10455,10115,12.529036043768352
10455,11583,14.470719035407653
10455,10018,13.926212476455827
10455,11689,11.765121295424251
10455,13059,1.0
10455,13038,1.0
10455,12861,20.53959590644373
11335,10527,6.286946134619314
12652,10545,7.001400420140048
12652,10115,8.08745799025788
12323,10035,1.0
11287,10365,11.26872339638022
12935,11208,1.0
12878,13315,1.0
10706,11208,1.0
13311,11208,1.0
11710,11276,3.6273812505500582
11710,10109,6.666666666666667
11710,10545,1.0
11710,11583,10.741723110591494
11393,10019,1.0
11393,10365,13.36306209562122
11393,12530,3.5355339059327378
11970,10115,13.139893476119862
11970,10115,13.139893476119862
12239,11208,12.451456127293808
12239,11689,2.6574700172636696
12239,10415,18.14665465778244
12239,11184,1.0
11283,10115,11.599633400095508
11283,10347,6.855106213838521
11283,10545,10.041928905068676
11283,10019,1.0
11283,10527,5.28680532637681
11283,10842,9.333167411831967
10436,10018,15.075567228888179
10436,10019,1.0
13345,10545,1.0
13345,11184,1.0
13345,11689,1.0
11106,11208,1.0
10146,10019,1.0
10564,12327,1.0
12962,10343,3.9777864208786498
12962,10115,7.624928516630233
12962,11144,1.0
12962,10334,1.0
12962,10250,1.0
12962,11276,1.0
12962,10898,9.128709291752768
12962,12448,1.0
12684,10448,9.02550601789804
12684,10415,15.966927317115589
12684,13375,1.0
12684,10115,9.683668899794137
12684,10018,9.687189593929656
12159,11208,1.0
12159,10109,1.0
12845,11208,1.0
10740,10115,9.586343124133592
10740,10347,13.111122301831463
10740,10019,1.0
10740,13399,1.0
10740,10084,8.918544334893943
10740,10115,9.586343124133592
12007,13011,1.0
12007,10018,1.0
12007,10115,1.0
12007,10347,1.0
10980,11633,1.0
10980,10545,1.0
12665,10415,1.0
12665,12433,1.0
12665,11101,1.0
12665,10018,1.0
12665,10347,1.0
12665,11155,1.0
12665,12184,1.0
12665,12076,1.0
12665,11288,1.0
12665,12664,1.0
12665,10115,1.0
12665,12861,1.0
12244,10527,1.0
12244,10545,1.0
12244,10019,1.0
11162,11184,1.0
13067,10115,1.0
13067,10526,1.0
13067,10415,1.0
13067,10347,1.0
13067,11184,1.0
13202,10019,1.0
10705,10545,14.956440480527307
10705,10115,14.077135312902017
10954,10574,1.0
10954,11715,1.0
10954,12763,1.0
10954,11208,1.0
10954,10019,1.0
10954,10496,1.0
10954,11940,1.0
10954,10545,1.0
10954,12232,1.0
10954,10998,1.0
10954,10898,1.0
10954,11288,1.0
10954,10320,1.0
10954,10807,1.0
10954,12671,1.0
10954,13080,1.0
10954,10115,1.0
10954,10161,1.0
10954,13022,1.0
10954,12327,1.0
10954,12530,1.0
10954,13280,1.0
10954,12041,1.0
10954,11633,1.0
10763,11889,1.0
10763,10019,1.0
10763,10115,5.547950410914818
10763,10115,5.547950410914818
10483,10035,8.735706972682653
10483,10018,9.349469900084571
10483,11689,7.221581446741189
10483,10115,8.972229068318688
12613,12642,1.0
12524,10115,8.804509063256239
12524,10109,6.085806194501846
12524,10545,5.716619504750295
12524,10526,14.852213144650115
12524,11208,9.338592095470355
12524,11728,1.0
10987,10115,11.768980071733683
11887,10019,1.0
11887,10115,8.804509063256239
11887,10018,11.009637651263606
11749,12424,10.97458970853394
11749,10109,4.2591770999996
11749,10545,14.002800840280097
11749,11208,8.714204019005981
11749,12681,1.0
12299,10545,13.812277665483924
10158,11208,8.225161211526649
12818,10115,14.182078970378834
12818,10365,15.534244150030002
12818,10545,13.812277665483924
12818,12890,8.219949365267865
12818,13375,1.0
12818,13038,1.0
11190,10770,4.072314811876841
10153,10019,1.0
10153,10109,1.0
10153,10526,1.0
12681,10415,1.0
12681,10545,1.0
